gene	C5_unstranded	C5_strand1	C5_strand2
LOC114111415	0	0	0
LOC114110880	31	31	0
TRNAC-GCA_5	0	0	0
LOC121820159	82	48	34
LOC114110935	0	0	0
TRNAQ-CUG_1	0	0	0
LOC121817689	125	71	54
TRNAN-GUU	0	0	0
LOC114111406	0	0	0
LOC101112943	175	81	94
LOC114110924	0	0	0
TRNAQ-UUG	0	0	0
PRKAB2	0	0	0
FMO5	0	0	0
CHD1L	114	52	62
LOC101113455	0	0	0
LOC101113720	0	0	0
LOC121817731	0	0	0
BCL9	0	0	0
ACP6	0	0	0
LOC114116720	0	0	0
GJA5	207	89	118
GJA8	0	0	0
LOC101115331	56	30	26
PDZK1	1	1	0
RNF115	85	44	41
POLR3C	0	0	0
NUDT17	96	45	51
PIAS3	0	0	0
LOC114116806	59	87	82
ANKRD35	0	67	43
ITGA10	0	0	0
PEX11B	0	0	0
LOC114116810	86	32	54
RBM8A	138	75	63
LIX1L	0	0	0
ANKRD34A	0	0	0
POLR3GL	31	17	14
LOC654403	168	107	61
HJV	0	0	0
TRNAE-CUC_2	0	0	0
TRNAG-UCC_3	0	0	0
TRNAH-GUG	0	0	0
TRNAK-CUU	0	0	0
TRNAN-GUU_1	0	0	0
LOC114111412	0	0	0
LOC114111383	0	0	0
TRNAN-GUU_2	0	0	0
TRNAE-UUC_5	0	0	0
TRNAV-CAC_1	0	0	0
TRNAN-GUU_3	0	0	0
TRNAQ-CUG_2	0	0	0
LOC114111385	0	0	0
LOC114111388	0	0	0
TRNAQ-CUG_3	0	0	0
TRNAN-GUU_4	0	0	0
TRNAV-CAC_2	0	0	0
TRNAN-GUU_5	0	0	0
LOC114111391	0	0	0
LOC114111395	0	0	0
TRNAH-GUG_1	0	0	0
LOC121820199	59	30	29
TRNAN-GUU_6	0	0	0
TRNAV-AAC	0	0	0
TRNAV-CAC_3	0	0	0
TRNAN-GUU_7	0	0	0
TRNAN-GUU_8	0	0	0
TRNAH-GUG_2	0	0	0
TRNAE-UUC_6	0	0	0
TRNAG-CCC_10	0	0	0
TRNAG-CCC_11	0	0	0
TRNAG-CCC_12	0	0	0
TRNAG-CCC_13	0	0	0
TRNAE-UUC_7	0	0	0
TRNAH-GUG_3	0	0	0
TRNAN-GUU_9	0	0	0
TRNAV-AAC_1	0	0	0
TRNAN-GUU_10	0	0	0
TRNAH-GUG_4	0	0	0
TRNAN-GUU_11	0	0	0
TRNAV-AAC_2	0	0	0
LOC114111405	0	0	0
TRNAQ-CUG_4	0	0	0
TRNAN-GUU_12	0	0	0
TRNAV-CAC_4	0	0	0
TRNAG-CCC_14	0	0	0
TRNAV-AAC_3	0	0	0
TRNAN-GUU_13	0	0	0
TRNAV-CAC_5	0	0	0
TRNAQ-CUG_5	0	0	0
TRNAN-GUU_14	0	0	0
TRNAV-CAC_6	0	0	0
TRNAE-UUC_8	0	0	0
TRNAG-CCC_15	0	0	0
TRNAV-AAC_4	0	0	0
TRNAV-AAC_5	0	0	0
TRNAH-GUG_5	0	0	0
TRNAG-CCC_16	0	0	0
TRNAE-UUC_9	0	0	0
TRNAV-CAC_7	0	0	0
TRNAN-GUU_15	0	0	0
LOC105615520	1222	551	671
TRNAQ-CUG_6	0	0	0
LOC114111401	0	0	0
LOC121817999	0	0	0
TRNAQ-CUG_7	87	48	39
TRNAN-GUU_16	0	0	0
TRNAV-CAC_8	0	0	0
TRNAE-UUC_10	0	0	0
TRNAG-CCC_17	0	0	0
TRNAH-GUG_6	0	0	0
TRNAV-AAC_6	0	0	0
TRNAV-AAC_7	0	0	0
TRNAE-UUC_11	0	0	0
TRNAV-CAC_9	0	0	0
TRNAN-GUU_17	0	0	0
TRNAQ-CUG_8	0	0	0
LOC101119949	0	0	0
TRNAN-GUU_18	0	0	0
TRNAH-GUG_7	0	0	0
TRNAN-GUU_19	0	0	0
TRNAE-UUC_12	0	0	0
TRNAE-UUC_13	0	0	0
TRNAG-CCC_18	0	0	0
TRNAH-GUG_8	0	0	0
TRNAN-GUU_20	0	0	0
LOC101120207	65	43	22
FCGR1A	0	0	0
LOC101120455	0	0	0
LOC101120877	0	0	0
LOC114113187	0	0	0
LOC101115753	0	0	0
LOC101121387	0	0	0
LOC101121643	0	0	0
LOC101122148	0	0	0
LOC114116824	0	0	0
LOC101122398	204	98	106
LOC101122904	0	0	0
LOC101122645	0	0	16
LOC114113189	0	0	0
BOLA1	0	0	0
SV2A	0	0	0
SF3B4	93	30	63
MTMR11	0	0	0
OTUD7B	45	27	18
VPS45	57	28	29
PLEKHO1	599	328	271
ANP32E	50	23	27
CA14	57	27	30
APH1A	0	0	0
C1H1orf54	305	115	190
CIART	0	0	0
MRPS21	104	37	67
PRPF3	45	22	23
RPRD2	53	29	24
LOC114111315	0	0	0
TARS2	113	59	54
ECM1	0	0	0
LOC121819704	0	0	0
LOC105612466	0	0	0
ADAMTSL4	0	0	0
MCL1	117	80	37
TRNAE-CUC_3	0	0	0
ENSA	403	176	227
GOLPH3L	43	20	23
LOC121819839	0	0	0
HORMAD1	0	0	0
CTSS	41	31	10
CTSK	0	0	0
ARNT	0	0	0
CTXND2	0	0	0
SETDB1	0	0	0
TRNAG-CCC_19	85	17	68
CERS2	273	149	124
ANXA9	74	32	42
MINDY1	63	23	40
PRUNE1	72	37	35
BNIPL	0	0	0
C1H1orf56	0	0	0
CDC42SE1	79	33	46
MLLT11	0	0	0
GABPB2	247	132	115
SEMA6C	0	0	0
TNFAIP8L2	50	33	17
LYSMD1	0	0	0
SCNM1	0	0	0
TMOD4	15	15	0
VPS72	200	103	97
LOC114113195	0	0	0
PIP5K1A	53	26	27
PSMD4	433	187	246
LOC114111165	0	0	0
ZNF687	0	0	0
PI4KB	41	17	24
RFX5	0	0	0
SELENBP1	0	0	0
TRNAE-UUC_14	0	0	0
PSMB4	184	69	115
POGZ	640	365	275
LOC105613571	0	0	0
CGN	186	97	89
TUFT1	37	16	21
LOC114111356	0	0	0
LOC105613573	0	0	0
LOC105613572	0	0	0
SNX27	92	55	37
CELF3	0	0	0
RIIAD1	0	0	0
MRPL9	0	0	0
OAZ3	0	0	0
TDRKH	0	0	0
LINGO4	60	24	36
RORC	136	76	60
C2CD4D	0	0	0
THEM5	56	28	28
THEM4	0	0	0
S100A10	28	1	27
LOC105613037	48	24	24
S100A11	0	0	0
LOC105613035	0	0	0
TCHHL1	0	0	0
LOC121820233	0	0	0
LOC101120969	0	0	0
TRNAS-GGA_9	0	0	0
LOC101120378	0	0	0
FLG	0	0	0
LOC105614079	0	0	0
FLG2	0	0	0
CRNN	0	0	0
LOC121820285	0	0	0
LOC114113200	45	22	23
LOC101121728	0	0	0
LOC101121986	0	0	0
C1H1orf68	0	0	0
LOC101121142	0	0	0
LOC101122482	0	0	0
LOC105605549	0	0	0
LOC121818619	0	0	0
LOC114117602	0	0	0
LOC101122647	0	0	0
LOC101122906	0	0	0
LOC121820287	3	3	0
LOC101123167	0	0	0
IVL	0	0	0
SPRR4	0	0	0
LOC101102105	0	0	0
LOC105613517	0	0	0
LOC114113211	0	0	0
LOC121815979	0	0	0
LOC114108702	0	0	0
LOC114113213	0	0	0
LOC443313	2	1	1
LOC105615728	3	2	1
LOC105615732	0	0	0
LOC114116898	0	0	0
LOC114113221	0	0	0
LOC101121654	969	427	542
LOC114113214	44	18	26
LOC105615733	0	0	0
LOC114116906	0	0	0
LOC121820293	0	0	0
LOC121820292	0	0	0
LOC121820294	0	0	0
PRD-SPRRII	0	0	0
LOC114113219	0	0	0
LOC114113220	0	0	0
LOC114113088	0	0	0
LOC121820296	0	0	0
LELP1	0	0	0
PRR9	0	0	0
LOC121820300	0	0	0
LORICRIN	0	0	0
LOC101121908	0	0	0
PGLYRP4	0	0	0
S100A9	207	92	115
LOC101103771	40	27	13
S100A8	142	71	71
LOC105605551	0	0	0
S100A7A	0	0	0
LOC121820310	0	0	0
LOC114113226	0	0	0
LOC114111057	0	0	0
S100A6	0	0	0
S100A5	0	0	0
S100A4	696	337	359
S100A3	0	0	0
S100A2	71	39	32
LOC114116933	0	0	0
S100A16	217	110	107
S100A14	359	191	168
S100A13	2633	1424	1209
S100A1	184	92	92
LOC101106216	132	53	79
SNAPIN	0	0	0
ILF2	117	56	61
TRNAM-CAU	0	0	0
NPR1	0	0	0
INTS3	166	93	73
SLC27A3	53	26	27
GATAD2B	1039	506	533
LOC121820359	0	0	0
DENND4B	0	0	0
CRTC2	48	25	23
SLC39A1	0	0	0
JTB	0	0	0
CREB3L4	0	0	0
RAB13	234	124	110
RPS27	44	187	90
NUP210L	0	71	162
TRNAQ-CUG_9	0	0	0
LOC114111071	0	0	0
TPM3	121	78	43
C1H1orf189	61	36	25
C1H1orf43	0	0	0
UBAP2L	202	118	84
LOC114111313	0	0	0
LOC114111312	0	0	0
HAX1	75	26	49
AQP10	0	0	0
ATP8B2	0	0	0
LOC121820425	0	0	0
LOC121817756	0	0	0
IL6R	400	209	191
TRNAC-ACA_14	0	0	0
SHE	30	17	13
TDRD10	103	60	43
UBE2Q1	0	0	0
LOC106990860	0	0	0
CHRNB2	34	34	0
ADAR	57	28	29
KCNN3	76	21	55
PMVK	0	0	0
PBXIP1	235	112	123
LOC114111322	38	13	25
SHC1	0	0	0
CKS1B	0	0	0
FLAD1	67	40	27
LOC114117247	0	0	0
ZBTB7B	108	60	48
DCST2	0	0	0
DCST1	84	32	52
ADAM15	792	455	337
EFNA4	78	38	40
EFNA3	0	0	0
EFNA1	0	0	0
LOC121820464	0	0	0
SLC50A1	86	66	20
DPM3	67	49	18
LOC114113228	0	0	0
KRTCAP2	0	0	0
TRIM46	0	0	0
MUC1	81	46	35
THBS3	0	0	0
LOC121820477	0	0	0
MTX1	0	0	0
GBA	201	144	57
LOC121820478	223	79	144
FAM189B	0	0	0
SCAMP3	29	10	19
CLK2	69	37	32
HCN3	0	0	0
PKLR	0	0	0
FDPS	29	14	15
LOC121820538	0	0	0
RUSC1	96	37	59
ASH1L	117	54	63
LOC114117337	2	2	0
DAP3	172	86	86
MSTO1	0	82	70
GON4L	172	175	149
YY1AP1	0	0	0
SYT11	68	24	44
RIT1	138	99	39
KHDC4	1110	536	574
LOC114111305	61	24	37
LOC114111317	0	0	0
RXFP4	49	19	30
ARHGEF2	1301	632	669
LOC114117352	0	0	0
SSR2	851	502	349
LOC100037664	577	262	315
UBQLN4	42	42	0
LAMTOR2	223	109	114
RAB25	0	0	0
MEX3A	0	0	0
LMNA	273	160	113
SEMA4A	0	0	0
SLC25A44	0	0	0
LOC101102276	0	0	0
PAQR6	0	0	0
BGLAP	171	86	85
SMG5	201	93	108
TMEM79	0	0	25
LOC101103279	122	86	61
CCT3	387	212	175
TSACC	0	0	0
RHBG	0	0	0
LOC101105119	197	122	75
MEF2D	12	12	0
LOC105615960	0	0	0
IQGAP3	0	0	0
TTC24	162	64	98
NAXE	0	30	0
GPATCH4	0	0	30
HAPLN2	0	0	0
BCAN	0	0	0
NES	442	235	207
LOC121820580	0	0	0
CRABP2	0	0	0
ISG20L2	112	55	57
METTL25B	0	0	0
MRPL24	594	281	313
HDGF	239	151	88
PRCC	33	21	12
SH2D2A	246	119	127
INSRR	0	0	0
NTRK1	0	0	0
LOC121820600	0	0	0
PEAR1	45	44	1
LRRC71	265	162	142
ARHGEF11	1230	586	683
ETV3L	0	0	0
LOC101108528	78	31	47
LOC121820608	0	0	0
LOC121820609	0	0	0
LOC121820610	0	0	0
LOC101119835	48	20	28
LOC121820612	0	0	0
LOC121820613	0	0	0
LOC121820614	0	0	0
LOC121818623	0	0	0
LOC121820615	0	0	0
LOC101111069	0	0	0
LOC101111337	90	44	46
LOC101111854	0	0	0
LOC101112109	87	66	21
LOC121820620	0	0	0
FCRL5	0	0	0
FCRL4	152	79	73
LOC101108789	53	10	43
FCRL3	53	27	26
TRNAC-ACA_15	0	0	0
FCRL1	0	0	0
LOC101109313	0	0	0
LOC114117576	0	0	0
LOC114117898	81	37	44
LOC101113122	173	82	91
LOC101109575	0	0	0
LOC121817794	50	26	24
KIRREL1	58	24	34
LOC114117579	0	0	0
CD1D	0	0	0
LOC114113230	0	0	0
LOC101110103	100	33	67
LOC121816032	0	0	0
LOC443442	0	0	0
LOC105614484	0	0	0
LOC101114089	0	0	0
LOC443441	0	0	0
CD1	0	0	0
LOC443423	189	101	88
LOC101110634	0	0	0
LOC101115176	0	0	0
LOC101115423	30	30	0
LOC101110891	0	0	0
LOC101115675	0	0	0
LOC101111409	224	111	113
LOC101111677	0	0	0
LOC101116699	0	0	0
LOC101111923	0	0	0
LOC101117724	0	0	0
LOC101112179	0	0	0
LOC101118497	0	0	0
LOC101112436	0	0	0
SPTA1	28	28	0
LOC101118753	0	0	0
LOC101119785	0	0	0
LOC101120044	0	0	0
LOC101120294	0	0	0
LOC105612644	0	0	0
LOC105612643	121	68	53
LOC101121060	0	0	0
LOC101121310	0	0	0
LOC105605630	235	123	112
LOC121818640	0	0	0
LOC101112936	301	148	153
LOC121820643	0	0	0
TRNAR-UCU_1	0	0	0
CADM3	101	32	69
LOC121820644	0	0	0
ACKR1	82	44	38
LOC101113715	55	29	26
LOC101121822	0	0	0
FCER1A	0	0	0
LOC101122073	0	0	0
LOC101113975	423	208	215
LOC101114228	0	0	0
LOC101122569	0	0	0
LOC114117591	0	0	0
APCS	0	0	0
LOC114112067	0	0	0
LOC114113241	0	0	0
LOC101115495	206	113	93
DUSP23	137	74	63
FCRL6	0	0	0
SLAMF8	0	0	0
VSIG8	566	291	275
CFAP45	0	0	0
TAGLN2	184	108	76
IGSF9	0	0	0
LOC121820657	0	0	0
SLAMF9	0	0	0
PIGM	0	0	0
LOC121820658	29	29	0
KCNJ10	0	0	0
KCNJ9	1	0	1
IGSF8	0	0	0
ATP1A2	0	0	0
LOC101118398	0	0	0
LOC105612162	67	39	28
CASQ1	0	0	0
PEA15	134	61	73
DCAF8	90	27	63
PEX19	41	18	23
COPA	1	0	1
NCSTN	60	41	19
NHLH1	0	0	0
VANGL2	52	22	30
SLAMF6	195	114	81
CD84	119	49	70
TRNAK-CUU_1	0	0	0
SLAMF1	0	0	0
LOC114117625	0	0	0
LOC114118728	83	52	31
LOC114117626	25	25	0
LOC121820685	126	40	86
SLAMF7	121	51	70
LOC121820687	314	152	162
LOC101103530	0	0	0
LOC101121646	31	31	0
CD244	456	203	253
LOC114113243	283	126	157
ITLN	9	9	0
LOC101122151	0	0	0
LOC100125357	0	0	0
LOC105605652	0	0	0
F11R	46	21	25
TSTD1	50	36	14
USF1	320	178	142
ARHGAP30	24	24	0
LOC121820707	0	0	0
NECTIN4	0	0	0
LOC121820706	0	0	0
KLHDC9	0	0	0
PFDN2	0	0	0
TRNAE-UUC_15	0	0	0
NIT1	0	0	0
DEDD	0	0	0
UFC1	141	89	52
USP21	0	0	0
PPOX	0	0	0
B4GALT3	0	0	0
ADAMTS4	0	0	0
NDUFS2	417	207	210
FCER1G	98	57	41
APOA2	0	0	0
TOMM40L	152	94	58
NR1I3	0	0	0
PCP4L1	0	0	0
TRNAC-GCA_6	0	0	0
MPZ	0	0	0
SDHC	45	25	20
LOC114110816	0	0	0
CFAP126	33	1	32
LOC121820740	0	0	0
TRNAV-CAC_10	0	0	0
LOC114113249	0	0	0
LOC114108862	0	0	0
TRNAD-GUC	0	0	0
TRNAL-CAG	0	0	0
TRNAG-GCC_1	0	0	0
TRNAD-GUC_1	0	0	0
TRNAG-UCC_4	0	0	0
TRNAE-CUC_4	0	0	0
TRNAD-GUC_2	0	0	0
TRNAG-UCC_5	0	0	0
TRNAE-CUC_5	0	0	0
TRNAG-GCC_2	0	0	0
LOC121818655	0	0	0
TRNAL-CAG_1	0	0	0
TRNAD-GUC_3	0	0	0
TRNAG-UCC_6	0	0	0
TRNAE-CUC_6	0	0	0
TRNAG-GCC_3	0	0	0
LOC121818656	0	0	0
TRNAL-CAG_2	0	0	0
TRNAD-GUC_4	0	0	0
TRNAG-UCC_7	0	0	0
TRNAE-CUC_7	0	0	0
TRNAG-GCC_4	0	0	0
TRNAL-CAG_3	0	0	0
TRNAD-GUC_5	0	0	0
TRNAG-UCC_8	0	0	0
TRNAE-CUC_8	0	0	0
TRNAG-GCC_5	0	0	0
LOC114108996	0	0	0
TRNAL-CAG_4	0	0	0
TRNAD-GUC_6	0	0	0
TRNAG-UCC_9	0	0	0
TRNAE-CUC_9	0	0	0
TRNAG-GCC_6	0	0	0
TRNAL-CAG_5	0	0	0
TRNAD-GUC_7	0	0	0
TRNAG-UCC_10	0	0	0
TRNAE-CUC_10	0	0	0
TRNAG-GCC_7	0	0	0
LOC121818660	0	0	0
TRNAL-CAG_6	0	0	0
TRNAD-GUC_8	0	0	0
TRNAG-UCC_11	0	0	0
TRNAE-CUC_11	0	0	0
LOC121820741	0	0	0
LOC101106730	0	0	0
TRNAG-GCC_8	0	0	0
HSPA6	0	0	0
TRNAL-CAG_7	0	0	0
TRNAG-UCC_12	0	0	0
TRNAD-GUC_9	0	0	0
TRNAN-GUU_21	0	0	0
FCGR3A	297	178	119
FCGR2B	17	0	17
FCRLA	0	0	0
FCRLB	0	0	0
DUSP12	57	25	32
ATF6	24	0	24
LOC105611653	0	0	0
OLFML2B	0	0	0
LOC121817945	0	0	0
LOC114111275	0	0	0
C1H1orf226	31	19	12
LOC121820757	238	132	106
SPATA46	0	0	0
SH2D1B	56	31	25
UHMK1	481	274	207
TRNAC-GCA_7	0	0	0
TRNAG-GCC_9	0	0	0
UAP1	281	155	126
DDR2	270	150	120
HSD17B7	61	24	37
CCDC190	0	0	0
RGS4	44	26	18
LOC101108100	0	0	0
RGS5	0	0	0
LOC105613604	28	12	16
NUF2	103	55	48
LOC114113251	0	0	0
TRNAW-CCA_8	0	0	0
TRNAC-ACA_16	0	0	0
LOC121818668	35	33	2
PBX1	137	70	67
LOC121820776	112	55	57
LMX1A	0	0	0
RXRG	91	50	41
LOC101109142	0	0	0
LRRC52	0	0	0
TRNAC-GCA_8	0	0	0
LOC114111020	0	0	0
MGST3	0	0	0
ALDH9A1	13	13	0
TMCO1	142	61	81
LOC114117862	76	52	24
LOC121820782	46	15	31
UCK2	3	3	0
FAM78B	44	22	22
LOC121820785	0	0	0
LOC101109936	0	0	0
POGK	0	0	0
TADA1	37	22	15
ILDR2	0	0	0
MAEL	82	41	41
GPA33	0	0	0
STYXL2	0	0	0
POU2F1	695	314	381
CD247	53	53	0
CREG1	512	254	258
LOC105612995	0	0	0
RCSD1	24	19	5
TRNAP-CGG	0	0	0
TRNAP-AGG	0	0	0
MPZL1	50	31	19
ADCY10	43	22	21
MPC2	0	0	0
DCAF6	269	129	140
GPR161	0	0	0
TIPRL	0	0	0
SFT2D2	197	137	60
TBX19	0	0	0
LOC101111513	946	477	469
LOC121816054	0	0	0
LOC121816055	49	28	21
LOC101111769	0	0	0
CLIC6	0	0	0
RCAN1	38	21	17
LOC121816059	239	115	124
KCNE1	0	0	0
SMIM34	0	0	0
SMIM11	29	11	18
C1H21orf140	0	0	0
KCNE2	0	0	0
MRPS6	0	0	0
SLC5A3	0	0	0
ATP5PO	97	51	46
ITSN1	292	164	128
CRYZL1	0	0	0
LOC105616368	0	0	0
DONSON	0	0	0
SON	3734	2041	1693
GART	16	5	11
TRNAC-ACA_17	0	0	0
DNAJC28	79	53	26
TMEM50B	0	0	0
LOC114111302	0	0	0
IFNGR2	103	37	66
IFNAR1	0	0	0
LOC114117969	0	0	0
IL10RB	0	0	0
IFNAR2	0	0	0
LOC121816116	0	0	0
OLIG1	0	0	0
OLIG2	0	0	0
LOC114111060	0	0	0
C1H21orf62	433	200	233
PAXBP1	592	325	267
LOC121816157	0	0	0
SYNJ1	137	89	48
CFAP298	23	23	0
LOC121816158	0	0	0
EVA1C	29	13	16
URB1	0	0	0
LOC101102772	0	0	0
LOC105609272	0	0	0
MIS18A	0	0	0
HUNK	51	25	26
LOC121816167	0	0	0
SCAF4	169	80	89
SOD1	438	253	185
TIAM1	0	0	0
TRNAC-GCA_9	0	0	0
LOC101103772	0	0	0
LOC101104027	0	0	0
LOC114118004	0	0	0
LOC114113269	0	0	0
LOC105605703	0	0	0
LOC114109297	0	0	0
LOC121818042	0	0	0
LOC114113300	0	0	0
LOC114111223	0	0	0
KRTAP6-1	0	0	0
LOC114113316	0	0	0
LOC114113348	0	0	0
LOC121816173	0	0	0
LOC114109328	0	0	0
LOC114113364	0	0	0
LOC114113380	0	0	0
LOC114113396	0	0	0
LOC101106046	0	0	0
LOC101115597	0	0	0
LOC101115849	0	0	0
LOC101116371	0	0	0
LOC101116626	0	0	0
LOC114109376	0	0	0
LOC101106296	42	14	28
LOC101106558	0	0	0
LOC101116882	0	0	0
LOC121816175	0	0	0
CLDN8	0	0	0
CLDN17	0	0	0
GRIK1	436	254	182
LOC114111151	0	0	0
BACH1	0	0	0
MAP3K7CL	83	45	38
LOC105610396	0	0	0
CCT8	6	6	0
USP16	56	39	17
RWDD2B	77	8	69
LTN1	402	232	170
LOC121816183	0	0	0
N6AMT1	0	0	0
LOC114111232	0	0	0
LOC121816184	0	0	0
TRNAS-GGA_10	0	0	0
LOC114111324	0	0	0
ADAMTS5	237	122	115
ADAMTS1	287	138	149
CYYR1	0	0	0
TRNAS-GGA_11	0	0	0
LOC105613472	55	39	16
LOC114118017	0	0	0
LOC101111593	155	73	82
TRNAR-CCU_1	0	0	0
LOC114111167	0	0	0
GABPA	30	11	19
ATP5PF	126	78	48
JAM2	40	22	18
MRPL39	271	129	142
LOC121816198	319	145	174
LOC121816199	47	31	16
LOC114111074	0	0	0
LOC114111180	0	0	0
LOC121818678	0	0	0
TRNAS-GGA_12	0	0	0
LOC114112591	0	0	0
TRNAS-GGA_13	0	0	0
NCAM2	0	0	0
TRNAS-GGA_14	0	0	0
TRNAF-GAA	0	0	0
TRNAG-GCC_10	0	0	0
LOC114111161	0	0	0
LOC114111052	0	0	0
TMPRSS15	0	0	0
CHODL	0	0	0
LOC121816207	0	0	0
C1H21orf91	0	0	0
BTG3	47	28	19
CXADR	54	34	20
LOC105607356	46	18	28
LOC121816215	0	0	0
LOC121816219	200	148	52
MIRLET7C	0	0	0
MIR99A	0	0	0
LOC121816217	0	0	0
TRNAS-GGA_15	0	0	0
USP25	129	86	43
LOC121816230	55	30	25
TRNAS-GGA_16	0	0	0
LOC105607350	55	30	25
LOC106990866	0	31	23
NRIP1	203	136	121
LOC106990868	48	17	31
TRNAC-ACA_18	0	0	0
TRNAS-GGA_17	0	0	0
SAMSN1	67	39	28
LOC106990870	172	93	79
HSPA13	0	0	0
LOC101122496	19	19	0
LOC121816241	170	73	97
RBM11	0	0	0
LIPI	0	0	0
LOC101123009	0	0	0
ROBO2	315	173	142
TRNAC-ACA_19	0	0	0
ROBO1	220	137	83
TRNAC-ACA_20	0	0	0
LOC114118232	157	95	62
TRNAW-CCA_9	0	0	0
TRNAC-ACA_21	0	0	0
TRNAC-GCA_10	0	0	0
LOC101119864	168	88	80
GBE1	11	7	4
TRNAC-ACA_22	0	0	0
LOC114111171	44	20	24
TRNAC-ACA_23	0	0	0
TRNAS-GGA_18	0	0	0
CADM2	132	75	57
LOC121816270	32	5	27
TRNAC-ACA_24	37	24	13
TRNAC-GCA_11	0	0	0
VGLL3	444	216	228
LOC121816279	0	0	0
CHMP2B	104	45	59
POU1F1	0	0	0
HTR1F	0	0	0
LOC105611303	0	0	0
CGGBP1	0	0	0
ZNF654	53	25	28
C1H3orf38	0	0	0
LOC105616630	0	0	0
EPHA3	0	0	0
PROS1	23	0	23
ARL13B	0	0	0
LOC121816302	0	0	0
STX19	0	0	0
LOC121816304	0	0	0
NSUN3	30	11	19
LOC114118278	40	9	31
TRNAS-GGA_19	0	0	0
LOC114118284	0	0	0
LOC114118291	0	0	0
EPHA6	39	21	18
LOC114111145	0	0	0
LOC105609874	0	0	0
ARL6	30	30	0
CRYBG3	145	92	53
RIOX2	218	111	107
GABRR3	126	62	64
LOC101104359	0	0	0
LOC101103944	0	0	0
LOC114118388	0	0	0
LOC101104620	0	0	0
LOC101104875	0	0	0
LOC101105121	0	0	0
LOC101117398	273	136	137
LOC101104455	103	41	62
LOC106990261	0	0	0
LOC101105468	0	0	0
LOC105609872	0	0	0
LOC101105974	0	0	0
LOC101106489	0	0	0
LOC101106740	0	0	0
LOC101105374	0	0	0
LOC101105617	0	0	0
LOC101107496	0	0	0
LOC101108018	0	0	0
LOC101108279	0	0	0
LOC101105868	0	0	0
CLDND1	30	16	14
LOC121816311	0	0	0
GPR15	25	3	22
LOC114110864	0	0	0
LOC114111008	0	0	0
CPOX	0	0	0
LOC114111286	0	0	0
LOC105609869	52	27	25
ST3GAL6	309	223	233
DCBLD2	95	139	103
TRNAE-UUC_16	0	0	0
COL8A1	128	80	48
CMSS1	0	0	0
FILIP1L	352	191	161
LOC121816330	0	0	0
LOC101108533	0	0	0
TBC1D23	46	18	28
LOC114118459	0	0	0
NIT2	0	0	0
TRNAS-GGA_20	0	0	0
TOMM70	138	79	59
LNP1	0	0	0
LOC101110195	0	0	0
LOC101110467	0	0	0
ADGRG7	0	0	0
TFG	0	0	0
LOC101108803	340	194	146
IMPG2	212	69	143
SENP7	122	56	66
LOC101105553	1	1	0
LOC101109587	0	0	0
TRMT10C	1	0	1
LOC101109854	141	69	72
ZBTB11	0	0	0
LOC114118452	0	0	0
RPL24	1176	619	557
CEP97	246	112	134
NXPE3	28	0	28
NFKBIZ	70	23	47
LOC121816352	429	191	238
ZPLD1	0	0	0
TRNAW-CCA_10	0	0	0
TRNAC-GCA_12	0	0	0
LOC114111242	0	0	0
TRNAF-GAA_1	0	0	0
LOC121816354	0	0	0
ALCAM	246	114	132
LOC121816356	44	19	25
CBLB	151	73	78
LOC101114658	0	0	0
TRNAS-GGA_21	0	0	0
LOC105612547	0	0	0
LOC114118461	0	0	0
CCDC54	0	0	0
LOC121816359	0	0	0
TRNAW-CCA_11	0	0	0
LOC114111347	0	0	0
TRNAS-GGA_22	0	0	0
BBX	54	31	23
LOC121816365	193	109	84
LOC121816366	0	0	0
CD47	103	66	37
IFT57	34	16	18
HHLA2	161	99	62
LOC121816373	0	0	0
MYH15	0	0	0
CIP2A	61	30	31
DZIP3	145	67	78
LOC101116441	0	0	0
GUCA1C	0	0	0
MORC1	16	16	0
C1H3orf85	106	48	58
LOC114111209	0	0	0
DPPA2	66	35	31
DPPA4	0	0	0
TRNAC-ACA_25	0	0	0
LOC114111083	0	0	0
LOC101113722	0	0	0
TRNAS-GGA_23	0	0	0
NECTIN3	306	134	172
LOC114108634	0	0	0
CD96	0	0	0
ZBED2	0	0	0
PLCXD2	0	0	0
PHLDB2	158	97	61
ABHD10	214	138	76
TAGLN3	0	0	0
TMPRSS7	0	0	0
C1H3orf52	0	0	0
GCSAM	0	0	0
SLC9C1	60	32	28
CD200	95	14	81
BTLA	0	0	0
ATG3	0	0	0
SLC35A5	0	0	0
CCDC80	0	0	0
LOC121816414	0	0	0
LOC121816420	0	0	0
LOC114118684	0	0	0
LOC121816424	145	84	61
TRNAY-GUA_2	0	0	0
LOC101114747	0	0	0
TRNAW-CCA_12	0	0	0
LOC101122319	439	191	248
LOC105616896	99	47	52
GTPBP8	60	28	32
LOC114111025	46	21	25
NEPRO	0	0	0
BOC	0	0	0
CFAP44	0	0	0
SPICE1	0	0	0
SIDT1	0	0	0
LOC114111139	0	0	0
USF3	128	55	73
NAA50	0	0	0
ATP6V1A	316	166	150
GRAMD1C	0	0	0
ZDHHC23	92	48	44
CCDC191	0	0	0
QTRT2	0	0	0
DRD3	0	0	0
LOC114111144	0	0	0
TRNAC-ACA_26	0	0	0
TIGIT	152	73	79
ZBTB20	818	376	442
GAP43	0	0	0
LOC101104028	263	144	119
LOC114110980	3	1	2
TRNAK-UUU_1	0	0	0
LOC114118758	0	0	0
